EventID,Rate,ExpectedLoss,MaxExposure,StdDevC,StdDevI
1508,0.005802422920541906,625506.3220133939,2923523.178787518,79184.78414539465,281713.6336424629
1509,0.0064711458351410026,1879856.0713286728,2819784.1069930093,186631.090640023,101992.53611659902
1510,0.007883949353879156,64425.53402568435,4676954.340101045,533137.8478496701,52416.40770699814
1511,0.008316871648444843,408387.95057103405,1072831.6496551824,362712.48657454917,235928.47942852555
1512,0.00746310768603845,69367.80364152465,19706729.21965206,1080008.4878319376,227985.04765707997
1513,0.009599713263594413,3702699.8565974687,15170242.98956424,4565.430285587509,23671.290169276468
1514,0.0011640932440872547,1698126.5530907295,9222772.171907306,23950.076483282945,359412.5815143276
1515,0.0027620018711519154,1914248.6548671399,2871372.98230071,188048.95218229812,293268.1329397133
1516,0.001068065874803279,2780060.267792967,11216710.545682529,343601.20152458706,62852.560652613196
1517,0.0068272724273914275,88944.3196873209,12375282.616619319,67162.90643713478,190143.76281153996
1518,0.009082274940549882,487105.17872102186,10950028.821266584,54679.868406926056,382235.88434454263
1519,0.003191340669186694,73684.09635684104,907498.7024661838,309269.9003596211,226146.82569735582
1520,0.00934331090316676,236726.76380501274,7744245.254889818,11606.740174359165,151000.661478321
1521,0.0015424065126060477,260541.43697640792,13482945.061272042,92211.20298740585,116732.1949179764
1522,0.009409924241249628,633195.182169968,6459141.847549446,140966.72945233455,282785.6893912813
1523,0.00416460418515671,312743.04839958233,7797073.544862531,164354.66158460247,839599.4831591316
1524,0.0019127874560429486,106447.89199031332,4598700.965704924,260843.47596698924,334189.21429547307
1525,0.005372845832676931,183311.3533939617,5642069.8232673025,87653.16046155375,23306.064126288147
1526,0.003310989109484572,159318.83591295435,262362.32553389727,189703.0543151656,185236.62420704286
1527,0.003563856117657306,3614766.832999243,7640811.702660813,176076.36028204803,664438.5673864703
1528,0.0037656096843365796,1424172.8043015546,2136259.206452332,158644.8249587595,29767.952098035556
1529,0.008227233080493971,3434592.8111842913,5151889.216776437,204598.92608348653,1349587.339602647
1530,0.005852451490077291,579355.1856472514,2596776.6961102667,60072.20125269065,893187.3697529843
1531,0.0038017692924040333,326240.63278218755,5912991.394062413,17689.482300862204,24452.340356938777
1532,0.006493004049798266,1600940.1073184703,2401410.1609777054,25401.21368202066,812775.2184569655
1533,0.007445356068008743,394901.97205026826,8823737.84943564,50870.70673411042,135358.13791494234
1534,0.0034536160066018042,355794.4369921287,11886011.843454253,138708.62599662878,558736.6736239687
1535,0.004721941913728165,264624.60698817665,1337660.809348199,367070.4980823026,162583.11123734873
1536,0.002096974840032528,138893.1448469217,826232.6618956896,241658.65287627585,174403.99477635074
1537,0.002630344145812123,296336.8317562342,1179426.7178238593,311217.9202001936,301735.904774029
1538,0.007130060685684846,439000.81917116494,15724564.127729375,86457.00070949407,446800.49664128775
1539,0.002632945129260643,1120840.1313491105,5633830.140804304,103722.4191785453,10311.959504158178
1540,0.005726470453003542,64607.688563664124,4722927.362291887,100070.09800727911,269797.6345212239
1541,0.007381416355501895,236364.2352748415,846345.2939551196,42607.25655639493,62008.740842432824
1542,0.0019618923078526945,1655605.6297563987,7864157.822311057,12634.111848809473,127371.22220769068
1543,0.006105809976660132,158904.20412443287,15187126.985225108,178766.99839369222,128298.79804982652
1544,0.0033090650533122742,419531.2944675591,13210065.16558345,905951.0200782091,189932.0697795713
1545,0.009666341877138218,1999957.1820367423,7377343.297237496,36503.44437508673,122001.13561729976
1546,0.005351910820479323,168330.26635169875,586971.7663004564,9561.94117400638,34071.95035655216
1547,0.008253932947976425,86360.86383903962,894230.5398439546,302400.2552319278,47216.83417695805
1548,0.0059520388794063565,662691.6835373415,994037.5253060122,58227.20788942033,10202.945538477528
1549,0.0013907127956933724,360137.3759277892,2232783.130808225,353972.7542606882,190604.5065677933
1550,0.006698362380346202,828756.9932812718,1243135.4899219077,243436.37696472066,926668.2148791064
1551,0.009562630079859913,1628645.6581731285,2442968.4872596925,582548.7647253242,36879.26692618511
1552,0.006414506381316981,147512.66313471898,3646705.613809227,105163.229721533,877104.3856799012
1553,0.008372699734841112,869166.4415363629,21483015.17183175,216924.0310171036,396558.45774366625
1554,0.008957858170135672,704225.843728193,7069299.456770084,125043.42623729647,304418.2507326827
1555,0.0030527179475403924,155576.9468113575,13512382.072890628,199168.92285057687,310926.061533247
1556,0.00290840355917404,978162.1077519032,9293153.719320877,119421.60094673747,525867.1906943964
1557,0.006498828899658926,319710.09457124444,895127.1374455394,41806.774142045746,33923.689378564704
1558,0.004699256228260343,669107.1096949889,9986285.477004994,141813.61603312203,210810.39705249039
1559,0.008558751725800484,85854.58191010801,2412900.163399598,150402.95498162755,358296.99151715665
1560,0.009100208110582101,615416.1715059916,7643820.828151237,332782.883320009,265161.9068429152
1561,0.0041807924137244636,365951.3629547137,3127305.322672331,265998.4627043006,536531.8238578219
1562,0.003131835030770339,1728115.661144482,45471441.3127611,218004.8288803956,22504.91368505535
1563,0.008024729637194757,58666.43774561698,2294369.5725460467,24069.36035893419,352034.08803264215
1564,0.003473254319933225,542328.8036950722,2454728.371125903,255033.8279484294,229088.74616713842
1565,0.008403528866623107,613285.5799895035,20016825.752033003,138751.53591711755,143004.9812492173
1566,0.004813644282838866,1291006.2771928369,1936509.4157892554,449051.129178969,124779.65115859588
1567,0.0070079490936232345,853991.2195648273,8947474.17931588,504823.32418963016,290933.27075950376
1568,0.0018598178245120137,1100250.641618203,9691288.2120988,11347.213911877812,664909.4889591071
1569,0.006614733922089158,1500804.5438400286,13576499.388463642,343673.8038527837,205658.4394712189
1570,0.005065909108635062,1981973.500157835,27500247.59633103,7685.262962158387,522416.59062447294
1571,0.006279476168579268,376696.1760656641,27849381.028031476,91510.57276616221,154327.8201992973
1572,0.002512127869703771,772239.5349174069,1158359.3023761103,156308.25561171363,32407.372599090068
1573,0.00763186370449764,1833257.182239636,12938020.91023659,32057.41347991925,19043.560603082384
1574,0.008765173697889057,4551736.625285726,7795007.011087247,274331.4516713594,15809.66494743651
1575,0.002950658200816981,2202914.5338737806,7816926.834245212,1677.9600656832647,143483.39841521974
1576,0.0018614309996814555,464367.1642007787,1030254.207012479,36928.62152595584,123401.68549616192
1577,0.0012127472744170276,217119.87664851302,7877677.716058336,173879.91672629307,379687.4737466968
1578,0.006777743503989395,672154.1589399757,30334196.241859317,250623.89983508032,407395.4666430686
1579,0.006463846324799028,1353406.93726407,18212691.57848876,496924.7844172475,15657.783964608561
1580,0.005920276714426631,678394.6773351387,4337004.806602476,244492.98146241505,74970.74335143587
1581,0.003087523865043779,660062.2980074906,990093.4470112359,222813.78807833337,96169.80130987991
1582,0.0045181539631496325,1821582.3086098651,3374078.378634896,100287.67984015739,237964.50757161586
1583,0.006350287016675558,448482.9164564948,13132092.521704316,257.05022165520575,46826.09434221708
1584,0.005470901729732525,1964647.3223044423,9067367.51990297,25602.872744784316,43140.749022494485
1585,0.009890069681933986,522231.76206150133,4612285.686634157,152952.072737393,863592.2522090191
1586,0.0022279577730105983,397843.8820868782,596765.8231303173,224865.96505706126,489202.9191897714
1587,0.007256300986428345,605117.8257517129,4175143.935493402,108067.46289457896,59774.97567309302
1588,0.00463886891293863,1437364.3485470058,4747801.697226336,262370.26901244774,156549.6967060139
1589,0.0048537965343305334,134677.22353981307,19791261.111685496,147571.30058001913,131840.93021864258
1590,0.007458379890923587,218677.55856222415,7685045.71580996,15414.267692102354,469632.15610297193
1591,0.007231925361919327,3025054.5124385473,4537581.768657821,42642.6666494795,214135.35172045903
1592,0.009921303943319696,192967.9822509712,5588330.474555769,366514.07181692205,41038.06498707486
1593,0.0021555486050871273,838698.6813733884,1258048.0220600825,258133.3893275539,402961.3388276246
1594,0.0019369868444574971,865869.676098229,26970402.406359594,450306.1407521523,151695.69762623773
1595,0.007519049354158671,672608.475314532,3347855.278317222,25012.27276081484,91519.38219454628
1596,0.0062054822530576825,1034920.1372226417,4873752.1051350385,925534.9983238926,141240.5228660597
1597,0.003467445999038253,261139.7580185179,3292089.9695136035,46994.32407532499,206601.10313353545
1598,0.0017147743209008795,804441.4165829486,8604858.049348183,2369.961753834168,126074.13000929609
1599,0.001770924246367875,465491.0347280817,8140473.588435741,1192221.1394875937,83084.27715021603
1600,0.009047717871977067,1083725.428774483,9422982.396125555,65999.33758786733,152499.6349442369
1601,0.002726805922468686,152246.6276210457,2341278.397764153,220535.78073750445,5807.728390868941
1602,0.003910344059039688,846012.6592375629,2844846.015874941,38882.6286562516,444178.67187823204
1603,0.0030399076200428926,204898.94517069904,1003639.1632839771,173608.96801554674,56240.595802687145
1604,0.004194966752487437,326621.20610514126,7992676.010997369,468754.31923490076,13469.278311327907
1605,0.0016248145847148404,246808.62366950556,370212.9355042583,77185.7877995389,318133.8159367652
1606,0.005671538118174434,201917.64797961738,6828849.692055901,221886.50904226815,446081.31114411645
1607,0.0016085130723299344,1747040.160103516,15284131.59933294,41627.24257235769,504327.1138850598
1608,0.008203208570401254,336462.8313906887,16611514.929537926,196056.7596764842,204074.7255281027
1609,0.0031034087371938973,2618992.9190405374,4470667.520959072,82030.32006079856,68962.91909991062
1610,0.005860107231440596,3504111.736452182,5256167.604678273,47450.58911216644,400940.1944094137
1611,0.008920711788053124,846905.7004785137,1270358.5507177706,75137.20312460566,360905.0555725617
1612,0.006857896321424748,154318.6703802286,8332376.810717752,39407.72108962442,84816.61177510003
1613,0.005796620078962018,469281.0797548315,12913648.501375016,464386.4248072732,701177.0488264991
1614,0.003919003778038381,1598163.0302172874,2397244.545325931,101229.61156997006,33068.85771594626
1615,0.003997017217523782,457902.3123486684,4102294.454067816,56281.50770826598,1216910.7648071046
1616,0.007025382596783712,91038.25760420156,13690151.274651807,118989.26964075744,590365.3509669595
1617,0.009947254250990509,813700.0983889578,15724131.115765952,77290.25448481907,349328.18690779
1618,0.006956552708644408,1865110.1532481331,2797665.2298721997,272843.37744484155,837836.8816668706
1619,0.006020050756330225,1589274.50289189,5998324.332495268,709614.3031740013,384376.2308112867
1620,0.007575854592153215,192521.164552017,1603528.0630242352,115262.66364882531,63385.61531914624
1621,0.005186850510553464,1117075.5334398083,1675613.3001597123,394704.3324590407,175102.85194904814
1622,0.001541281083407067,249108.05994845784,18153553.311677393,166879.0591860861,22256.4466253302
1623,0.0060606713429011885,246165.96311174432,12882164.086760446,34213.5830670133,148120.46299447503
1624,0.009618627560548421,2072043.1637373578,10704463.427963687,234638.7694725757,405977.4580294448
1625,0.002577726481218937,287240.7734921321,430861.1602381981,144076.749072495,146544.8044718812
1626,0.0072100440173859925,305503.0557664905,13921217.046909772,210311.31026502137,120275.019263559
1627,0.0028084031979315085,653.6043140703691,4322488.942814261,440887.44786067115,271424.07750506676
1628,0.005822449160257732,2045380.5332887222,3143632.6451628185,116118.96310804546,617197.2527528001
1629,0.0018700880468204768,1573080.9748645832,5930309.138642335,462886.24284360465,14625.755115453509
1630,0.005053338426323667,987059.1119225869,1480588.6678838804,277794.80105764617,146069.4715075158
1631,0.007805469960057216,1387357.9823197974,10599302.722731423,134122.56966290937,51678.366680091654
1632,0.004128143718150839,164931.9177366298,6549864.317412153,184875.738111164,356581.69656666904
1633,0.006984205520384963,613086.4938250955,1548900.8295409698,78780.77919879489,33522.43599278992
1634,0.008159049647107564,432660.6584843427,1564057.0501620774,822061.8615261151,327915.3170293598
1635,0.009344600375315076,98469.34359420757,1527342.6788938073,220133.57782379875,101137.70075365341
1636,0.0031117787366990823,665785.9080413011,998678.8620619515,8967.436525506759,66537.14528817742
1637,0.004593843242283773,2535017.2797059272,6646821.365235213,79089.66057052003,826318.8421702741
1638,0.002371744119973757,40883.57876099898,13760699.586332008,195268.89626834352,5609.491669445438
1639,0.009932351519425377,344550.05340385897,516825.0801057884,11596.444737815971,172757.15827082642
1640,0.00934300871131866,232614.42908307974,376845.7556306267,4834.808634571606,6559.285008101778
1641,0.005859614172525037,272001.20069694397,6378250.625346419,119576.21471910915,198258.04736102186
1642,0.008578299649387791,2390701.282384658,12840004.483623821,80900.16854010477,208573.23996540654
1643,0.00568862179544838,631241.5992576712,2967165.3467163746,115356.98026293218,116433.08553498833
1644,0.006612271192024838,627920.2956612405,3226423.94536388,60950.26804357184,42524.98839892617
1645,0.0018021198890441495,1429517.7469038651,6803988.270742878,35997.11672730946,141667.8472824984
1646,0.007797433784471272,167817.89011229848,2403739.0715064704,233684.6855991963,334663.09146718634
1647,0.0021494213527171136,667996.8270904791,1001995.2406357187,144544.49648985543,457523.2507324923
1648,0.008434608672272756,562092.9783514891,9966661.18107967,44667.266791459595,226986.2661725218
1649,0.008038252789033473,908597.1300409066,7369228.933096817,77011.77562099787,267358.28545058874
1650,0.0073787022796867885,7723529.52206246,11585294.28309369,179203.48016513968,67174.29365396452
1651,0.001325443424722859,1467282.7234727733,10151791.02509249,14994.143855136632,101621.17991525869
1652,0.003728155203507958,507274.7738643459,8434804.638261618,31905.390049637277,52983.78477451416
1653,0.0033680131291975862,1757665.6392285076,2636498.4588427613,15213.338724020223,86022.89406293338
1654,0.004241227667243672,187183.39236116805,3259554.110301568,334600.53645933326,76423.85108019828
1655,0.001788784720874547,30937.348898737215,1011006.9862130799,279195.60594142374,219846.44167745943
1656,0.009432620407279567,228719.53383094622,1043232.9633348181,279926.93525491847,248133.03242689333
1657,0.0059842201664113874,416139.20833230834,8457120.758899884,251985.45462281178,869839.9696046441
1658,0.0037497187959222122,714535.8101105604,14671224.615860287,221360.40080688221,65286.63939709348
1659,0.004572833653668552,954847.4309407134,24672269.22053102,129631.67137375298,307895.05952008424
1660,0.005024822864543522,2414698.549791932,7423462.29015577,205599.9175267226,509906.07033974864
1661,0.0064053490002455565,713051.9925597378,1525988.2688501005,7823.347107726894,246458.84520916024
1662,0.00564111484926848,695701.7298959527,1043552.5948439292,194289.04297983667,88312.78899018101
1663,0.009274527758929757,51549.12692356864,12568875.268986188,300905.4345652612,91367.19047680401
1664,0.005472671346152473,35535.52656471498,6484081.286865864,138772.83165916914,12013.268202560566
1665,0.009929422133409815,801088.7173364689,7223108.078819932,88481.84141235337,109344.84379998065
1666,0.008662824619705863,576571.2967708982,11405968.294902207,64987.29180338987,409481.62210674386
1667,0.0028765946292160227,1827472.0079048132,9112177.52101517,205893.03390635393,14605.144467654829
1668,0.009375356931795246,175162.7440045595,13488989.005280279,236052.0359012599,74267.4849678923
1669,0.002047297580969285,25288.74391132039,433917.9995994735,409538.34846011334,367489.990749684
1670,0.008357047376420724,596090.8315243777,10323193.224719277,83811.64013943932,457876.0535773758
1671,0.004425609641289221,271124.64860387327,14271159.41324028,293737.2983730464,182266.16810956007
1672,0.008901768884005627,50887.45395069878,2527961.022198966,164813.3456055446,359272.33374327683
1673,0.008812510210967055,1289524.4721100857,7671708.358081974,428836.96084568824,147283.45311934673
1674,0.00825332860105859,118325.30761115029,2828354.4287004494,150075.65939255984,52275.03382337421
1675,0.008110273926763552,937308.8225665996,23770477.534514364,145808.69376200798,152323.85778689617
1676,0.0037421122518823675,329963.117211249,494944.67581687355,172491.74623048544,260227.18562274895
1677,0.0017282735474612697,190550.58297267248,6502555.952497459,276711.9049532051,887261.021019467
1678,0.004626821608886453,477635.11174466775,1365943.7430647996,668720.525967573,21368.55949979807
1679,0.0025617206348785785,1616693.0485158283,9341697.694593268,15281.923150416296,212413.74108272142
1680,0.007254559800122156,497734.3182437554,1450887.050591657,10983.043314773575,119659.97807518866
1681,0.004114897538840071,1389377.7065919563,2084066.5598879345,554678.8890529667,212973.08646125672
1682,0.009780491807739235,134087.3148911332,5114637.798736144,150951.5985456912,7280.260952686941
1683,0.006768748696107989,1481798.8063188635,18473731.05403105,190852.01324053062,112637.36815434169
1684,0.00840232507270925,270409.8660721168,1784210.8718091482,131719.62699403497,514219.85475309286
1685,0.002192722054676636,1131320.8174510563,1696981.2261765846,19667.591353311138,242191.7081740233
1686,0.008758130340453604,834207.5416502617,10671466.625446761,292280.6466697931,179668.9919467005
1687,0.009304814714620548,2647115.7526284796,5207902.601273452,275050.82198901597,100862.21163071762
1688,0.005383557269370423,489916.6119665637,18209846.522670034,74707.06304728714,106164.73517035545
1689,0.0064562764397587975,68455.71810228017,1189079.7465957792,73125.62233363529,144915.19998943002
1690,0.007883288208126959,19341.328972891515,7786910.209240903,363836.0585144449,541582.3946989921
1691,0.002573547645343713,1753646.4518784254,2630469.677817638,15021.719266517406,1025318.8473808479
1692,0.005523094688170982,743884.0774735607,1278781.2924674603,425903.15522197617,173226.08057020843
1693,0.004587967249950819,1492740.140285175,8626567.840363592,59320.801602241016,149942.3819634931
1694,0.0023173659294602423,267128.877244031,6754692.170082478,179780.92388789574,562315.6661331268
1695,0.0043078098006237835,423247.9072665227,10543447.985428996,549756.2493322449,167011.3024276487
1696,0.0016135507844694422,30566.29797262721,2777138.323804929,226716.84907560365,240900.78316493845
1697,0.001232307162545383,3256897.695846931,4885346.543770397,107033.8453796873,78776.53607230763
1698,0.002216496602393405,1102222.5178123869,3899901.908581226,233936.31145731674,408190.9501495339
1699,0.009668036004302567,2706128.365401637,31055803.091938745,84312.68966383839,227778.60672484263
1700,0.005945765823055153,308560.3922012319,2592471.607040833,64940.70861006341,496698.8275827009
1701,0.009692399450378981,945368.4487618945,2619737.050336874,1141755.6627015185,455239.16473007953
1702,0.004892480904971188,1134757.6366812573,3283535.6696959217,277892.0584228008,72623.29063425378
1703,0.0038063451977673364,382065.5754648315,6236074.024086891,206969.8008670631,377249.5772482912
1704,0.0055552767655621975,1884593.6679081952,2826890.5018622926,87790.82445968491,482912.9967601453
1705,0.004955605197696192,2940514.4851815086,18513906.875380084,10082.069313839293,127443.57531062502
1706,0.0019509821583556953,2161564.097437392,3242346.146156088,6309.872882548137,56843.411675156705
1707,0.006767436832211857,1343491.5173846714,16961956.017950013,161568.5623834913,790.6877375547119
1708,0.0029443436425863967,324988.9739966056,819218.7832057329,287124.4196239446,179844.40727805116
1709,0.006576291594080467,330751.09256868385,8015630.427893382,154169.5092575773,130359.78038678509
1710,0.0068518098315833815,3306623.48501243,17812500.61675129,367500.0481482492,242843.5190170869
1711,0.002368223678157833,10337.746784078452,1386180.085508617,6799.593973695589,62491.66402123614
1712,0.0015521466439960135,1258957.0184243082,25892170.77207196,91378.65382088989,589118.0280379674
1713,0.008026854274615958,1225013.1499674364,4523199.481644989,54117.9015503813,89422.85764315134
1714,0.005138203813923882,974686.9316163283,21851319.981933154,118578.20252619451,77021.58144599224
1715,0.0015234741595492821,4616114.465417971,8471594.77830267,15025.844917328932,196590.17899103274
1716,0.009953796854527904,373791.2176857879,2692083.5575339943,616395.9516959197,207255.55929104387
1717,0.0015200250489672998,415472.8142540341,1564706.8190469514,50528.736830727874,72654.04163844528
1718,0.007255317059726979,82229.45004491383,2715187.577828785,511000.0194379472,95178.88189210364
1719,0.009853110327370723,584827.6927599994,877241.5391399991,110987.9517867179,55792.35230657652
1720,0.0031526209379433307,302523.0249191164,1164980.0235667787,847054.475714865,380244.41369020636
1721,0.0022802443181847657,420660.02157273155,829141.7729919727,161513.44803002742,441018.9412222799
1722,0.0020924644548018603,1799217.9562535265,4123613.795938434,534245.8890004249,186152.24861382067
1723,0.00372947632810836,2740849.983650983,11906779.76208525,1072.6691508605518,375620.3368757372
1724,0.0019094122990958202,205467.04536450704,1143247.268922211,275854.85686875175,399468.4434801111
1725,0.007229452075247188,466025.8416288361,1047228.3687671665,466713.3267608412,44645.90912721801
1726,0.0015606261831705643,2639885.542104075,7734163.1917032935,30099.60407856958,1015993.360477978
1727,0.005584799153348108,63801.15113017133,1647213.479541964,20213.028959869232,516164.3893407202
1728,0.009970271684676794,96908.03662038801,770313.9156840367,110528.44448777061,68629.09229067106
1729,0.00832573242555417,177681.52545606482,1369049.0585266312,542649.4549035046,61799.30404567933
1730,0.006536974944079099,904393.8663703712,19301204.285652548,156346.09382692864,40286.18195350716
1731,0.0037562825870795053,163074.69685607884,12922542.313924052,149925.07920430545,44681.781738856036
1732,0.006615062526624747,3444409.1497533773,5166613.724630066,30426.637536611634,413690.5371950869
1733,0.005743373175204865,591881.1850860887,7999445.4906313345,157.9645842481071,190267.84192392815
1734,0.0048347504550133435,696187.7190159892,5779678.572837723,332293.7596976941,458266.3860042708
1735,0.0021763933906617954,283236.7884570469,8478658.09834655,18329.781945159833,411427.5110675354
1736,0.0089794379371642,636691.712772077,8608625.016531382,200942.339683879,278366.8566873569
1737,0.005048061839391904,1084453.8913974355,7431273.995360227,492120.37451477954,347859.1536152422
1738,0.0027516026063868857,1391014.0290675084,2320382.7313436796,46803.46975879571,5557.8843118317645
1739,0.0043098341578956065,1401887.6376332715,2102831.4564499073,218887.90310375512,112092.99164379513
1740,0.0047271677727603436,862491.9714380527,4560074.943105493,16393.60359887266,304685.99107462604
1741,0.008447841060101869,2347161.783758407,16621258.76592412,185144.58703371297,2816.6674532526076
1742,0.007602529425052619,1700500.2871341645,6321011.902509291,35808.99914631611,10059.88220160728
1743,0.00792374404277206,1414891.8581217476,13395912.314224772,266326.0568332381,572935.924891049
1744,0.001099281379857825,57211.32054820683,35868193.13968174,71687.09706908253,345627.52341932885
1745,0.004745385983617854,6901.724421494768,1340007.6396461506,124497.11705387107,92516.38337833909
1746,0.005332097364717913,238824.9609303227,8827003.5423899,182973.6198729764,349389.8988243395
1747,0.0011727304914075103,1089227.2479973312,8413191.271206517,37572.99720908867,471724.54130601697
1748,0.0033383188787053084,529664.4467711059,29323483.881268576,270678.5749328483,109928.54222233061
1749,0.007842608408099215,514844.1192801495,31804335.319827083,72090.79814903441,11010.82753881086
1750,0.002233987351560992,2159237.3111684346,8703943.617275223,217162.03327900625,809931.4305495883
1751,0.005817791183073326,2259169.8060308956,3388754.7090463433,34462.297196387,127018.39299882445
1752,0.0029368168481551378,2398823.608157773,12016822.862315819,233025.85502769006,33776.56024959654
1753,0.0011090869717950394,376699.93602088274,849009.9280064647,27436.311632781533,203097.63655842803
1754,0.0031708131183958736,1174594.642150482,11379835.87958504,110801.08479465137,438910.89105868683
1755,0.009782863794190483,316950.4858103928,18075953.57724893,56792.751788149595,75172.66032298458
1756,0.008213834006946908,211474.19521121358,3619622.0013027205,275963.2772584303,94203.72817771239
1757,0.009636189798889302,204116.29481893114,7469780.71926586,60771.777417541685,83404.67785073674
1758,0.0053906863953372625,418713.9185772695,4217770.175235527,426935.5622274834,1436477.5129115628
1759,0.0019876257880975315,562044.5696539887,4318765.98618849,444792.1453504767,65971.04196125297
1760,0.005931635400763237,1777555.846291423,2787010.0976496534,43741.01200689903,257067.26991802576
1761,0.005089396011039649,127709.62174982969,10770220.330596762,190303.77658827897,778140.5882720737
1762,0.008599213744656544,1327745.6709872088,20637261.174511313,18361.14668956184,47662.344938841794
1763,0.0018827432270582013,758122.9475460696,21195030.00689621,99363.86747118611,1060633.3157218483
1764,0.005394170233196004,339600.60461200756,1440801.139051479,249878.94014759822,883952.5718446764
1765,0.002350437982245859,678888.4896425268,15580446.292182378,215422.95314500332,647732.4623712291
1766,0.0039220833420105395,356592.18990154593,10029322.916513408,196006.27130002293,72452.03392137578
1767,0.007636213696490197,906543.281100516,2186043.358329717,66407.85716197561,301581.71494663577
1768,0.005284163164318899,568885.4841195724,853328.2261793587,94971.0597356644,429251.3226267334
1769,0.004382994566311924,179611.86621831355,2339782.7344746375,21727.875874509915,1281208.4438838293
1770,0.004550286507130318,123958.02056890228,18245906.968074087,253896.36489074022,59690.37856105133
1771,0.0051350209156538805,791191.5955394043,7521603.0154184885,140191.0354737368,435763.4554369508
1772,0.008065148894533513,2327011.3322475054,9575545.751637943,246725.3897664981,124110.2047309742
1773,0.009028762200462111,421529.9899195753,2229482.2791657625,57254.88600824335,57939.45999150434
1774,0.009598012178535356,1320507.0221648265,9530871.758538181,78442.13607337078,164131.21035304028
1775,0.008082130476297657,1074880.2004719742,1612320.3007079614,81357.79798866024,473724.86528899835
1776,0.0038386620617321147,2681723.523973739,4022585.285960608,5215.9087852083885,187562.3492239046
1777,0.00719321235477888,1720263.4301559865,7391368.604365655,83420.87835558013,231347.60089859672
1778,0.004938428116498528,836106.3240224008,1254159.4860336012,325219.7610185984,1599215.611859632
1779,0.003292035598414461,1070113.7519038946,12987193.059207542,455185.703024432,152802.6671430943
1780,0.008567844214833305,2286578.549795433,3429867.8246931494,146052.84090849693,286666.02244556986
1781,0.001345837140660925,510023.91952828807,7922706.908291459,121578.08999284703,136354.4770584827
1782,0.009115857929218811,395704.9525516926,3896439.4529885952,6261.9382828286325,149662.02421920534
1783,0.005153297181622608,10869.948043014716,6798362.373313373,422730.9802579727,356863.96295525995
1784,0.0067348132912745245,1751872.0986755772,2627808.148013366,2619.117510281669,833639.8761935357
1785,0.006934185299852045,1614353.476062518,2421530.2140937774,579177.6780707735,234501.04105438344
1786,0.009056059666358827,110322.26937987565,18023381.899166144,134361.79312079356,438822.96794974396
1787,0.006730027139504866,860045.9963188795,2356530.269498364,83690.15975483456,28031.743793687845
1788,0.006525402262840556,623586.9732832385,12847542.053690799,515980.0439283318,71156.78373805105
1789,0.0015998683650462098,126367.50948930698,55042504.251564994,4938.676105703104,209225.87282912876
1790,0.005665672197506837,3940845.772237502,5911268.658356253,174179.78849514024,6064.4010826740705
1791,0.0023515210073533754,241684.23171619908,2310878.3076380715,159227.66751737424,87448.79234669084
1792,0.007636903918493371,69601.10652141279,8154422.810457431,49518.09162895943,218570.93953596705
1793,0.005609997287314071,903491.4421262091,25239811.575228088,112033.7891523752,4522.273785816097
1794,0.0071220500128751805,1342724.1864990604,18560480.83740346,211262.34497767454,92180.3017702439
1795,0.0013750561054214584,32981.40208855304,5241861.162010063,259752.8347938528,216483.02149555009
1796,0.0017631281444122292,1075045.1054100308,11889625.561072744,143.42315452861737,255396.25612213078
1797,0.007446910492564141,759910.8441883164,1139866.2662824746,552459.3496449628,780102.0910952868
1798,0.0016487590239880603,108994.89967668832,28436222.761353105,35951.0598645199,310983.46511143283
1799,0.0016413105498873275,189375.02646305825,25005726.394003205,53205.10463840279,160707.57422786197
1800,0.0011089762771139872,839270.195554383,1341018.790349557,61161.997800558674,799286.8438767822
1801,0.009608512584695323,351485.0256269303,2668883.8192850435,7710.77551033726,460971.94067983417
1802,0.007637575235131064,2785726.3019839535,4178589.45297593,26261.544468933153,66946.41083019644
1803,0.004179262676518578,1707824.0804053529,2561736.1206080294,858802.0224501533,42069.23034233165
1804,0.0036688202315888975,4108476.337871201,12694344.564878933,75730.5791433715,337929.1682868442
1805,0.004147329067712646,300660.37945438415,3564920.4152667243,24501.581386571394,246214.5163613511
1806,0.007971881780630637,3497387.831123398,5246081.746685097,22631.78244696898,467728.42043403856
1807,0.006952335499633731,564285.9483130849,3141698.61923737,254207.769289697,402746.4647735447
1808,0.0026667601108072117,426972.945278714,29877735.681792594,385610.2443017852,294418.05073716445
1809,0.0025669840180067593,51661.285213504896,7450481.181198425,59399.007294217874,1288912.6305275115
1810,0.001885560847420576,54208.33674506548,4035974.4547343478,4226.242411225112,228806.8874098343
1811,0.006942724477312044,1177692.041957704,1766538.0629365558,50486.157836218525,36008.85996237535
1812,0.007879353959995623,612358.279543819,32110550.56846518,11635.108945407226,528555.7684385441
1813,0.0033854178549250365,256857.56803615135,12896447.287783971,21827.959995175122,87046.88417284377
1814,0.0011885046492782153,951840.9858574385,2479184.8783155377,112953.64976539124,450581.8052022796
1815,0.0017395450072878462,291500.17647661467,544834.2144747018,52251.75157705178,944714.6623968515
1816,0.009710740313605276,861877.7254207311,1292816.5881310967,145111.71145771377,358004.34890737646
1817,0.0036590029972967827,445051.5334189824,961973.8440838538,58470.258799326344,271924.51788726315
1818,0.007923008330543203,1734730.3478796617,6519991.538366653,564481.2144627176,185070.4606192408
1819,0.006621972119688375,1718673.4862566171,19813116.340299025,472772.91768199124,135960.4100321735
