EVENTID,RATE,PERSPVALUE,EXPVALUE,STDDEVC,STDDEVI
8705,0.030305953671278304,41908.37109375,207000.0,37481.078723025894,43820.23671126063
8706,0.013720736610160484,134500.0,134500.0,134369.40640844693,217832.57327886167
8707,0.011348535860856414,10245.955078125,142200.0,5286.663391876282,13068.981682872301
8708,0.013668057133990837,62195.4609375,94600.0,44927.88125273073,72834.70431878185
8709,0.012958759514591108,74864.3046875,100000.0,41203.369296531506,94408.77934428748
8710,0.01275305112562761,5921.8837890625,196900.0,4074.063829725017,7056.485546362368
8711,0.012381881366392204,29725.8203125,125000.0,16360.319608802552,37486.20150050401
8712,0.013745419001526489,88000.0,88000.0,73458.8462483141,119087.59542872096
8713,0.03732376624262649,13175.9912109375,231200.0,11330.81784558147,14152.186953174627
8714,0.010621525906032075,35539.06640625,250000.0,18337.293099450562,45331.001780525
8715,0.00927618240293254,9167.419921875,17800.0,6622.2317100890605,10735.611720071525
8716,0.0026219891482937734,1.0,1.0,5791.166046904495,11492.6147699667
8717,0.027111751289938524,7613.6748046875,250000.0,6809.34947549344,7961.01168994668
8718,0.024108809025071034,4087.559814453125,152000.0,2812.1084751204367,4870.714755303636
8719,0.034362285980168744,13749.6474609375,75000.0,9459.311156280559,16384.00752728103
8720,0.013384803306318995,111032.109375,250000.0,61109.18982614778,140018.74401787375
8721,0.040672849039838095,157570.84375,242000.0,102983.44464483621,190787.30198448204
8722,0.007351686974425797,1.0,1.0,12664.731648886662,15818.24475951001
8723,0.013621621367313135,25252.623046875,60000.0,13898.387989439554,31845.20749973593
8724,0.030421964136669023,4865.20654296875,250000.0,4351.23543773305,5087.157930456032
8725,0.011084448152953457,10071.283203125,20000.0,7621.587536352311,11573.237310843233
8726,0.011377819288810697,27503.716796875,66000.0,19867.74763998405,32208.541433287843
8727,0.01926814560172328,43838.79296875,500000.0,39207.56659113387,45838.72469605638
8728,0.03903323845813127,47616.109375,250000.0,36034.17145786166,54717.21155105151
8729,0.0138160560303028,54573.8671875,150000.0,41299.55414596376,62712.59612036343
8730,0.012374933921550101,10769.634765625,190000.0,5927.327319596451,13581.21305541522
8731,0.01316980470345677,23726.4921875,53400.0,12242.292368926639,30263.756715005507
8732,0.008482930805309511,5166.1396484375,165000.0,2843.3091132089967,6514.839617718995
8733,0.01405382711681526,118150.125,250000.0,60962.5882429119,150703.55156550635
8734,0.013362031172904488,16979.8125,70000.0,12849.715841516978,19512.051800424713
8735,0.030286842538425854,28221.083984375,250000.0,25239.74668691509,29508.533693119538
8736,0.012727888739287737,4055.79248046875,77000.0,2232.2028643745884,5114.619296246899
8737,0.03194818203318476,28617.564453125,128000.0,24609.944315489178,30737.81059818519
8738,0.004344441545383189,33084.25,385000.0,25036.979138003328,38018.181872043715
8739,0.013703174588209889,24901.455078125,162000.0,13705.114258227903,31402.36174817396
8740,0.07451330328650768,26524.154296875,250000.0,20072.532935884617,30479.763696040973
8741,0.013521012493750742,74767.7734375,250000.0,46294.021128556284,91870.85064977253
8742,0.00890908022557468,10400.0224609375,250000.0,7870.365669140398,11951.002225931117
8743,0.040445990971286254,93940.015625,250000.0,61396.297492709455,113742.88353694139
8744,0.007627045544213756,152731.203125,500000.0,84059.28822462814,192604.02557673425
8745,0.02356757596900122,17099.021484375,61000.0,15292.643298134522,17879.081181658905
8746,0.013545295221092282,8858.34375,81900.0,6703.678265821718,10179.409349541906
8747,0.012906886225689149,40148.13671875,250000.0,27620.614902780544,47840.30834791
8748,0.011479497101481197,80000.0,80000.0,77596.95891554565,125796.08477101098
8749,0.026605287347772774,6515.29638671875,250000.0,5827.006166099126,6812.525098419179
8750,0.032124050427680836,7802.0810546875,203000.0,6709.4731494463485,8380.129277720049
8751,0.013154772266089836,118000.0,118000.0,133634.35393873096,216640.94510059545
8752,0.006860572132834148,19933.7265625,75000.0,10971.005480371537,25137.731531788962
8753,0.04001244364841188,29521.703125,212000.0,22340.9708625389,33924.34401803672
8754,0.03964727632611434,17647.591796875,50600.0,15783.261437931269,18452.677346796067
8755,0.07499819111238336,58158.5546875,250000.0,58016.23691005611,55115.33429497342
8756,0.03748224976054759,20237.7734375,250000.0,17403.664039340518,21737.169418095942
8757,0.009578942737095546,11246.7353515625,250000.0,8511.127753166984,12923.987397702733
8758,0.011816029730645243,27794.50390625,250000.0,14341.287383764724,35452.61126616003
8759,0.014008341752228856,36226.05078125,90800.0,18691.760312942206,46207.26818466558
8760,0.031251202418808494,7803.07861328125,250000.0,6441.917768988048,8589.223691984062
8761,0.00938808145138158,10039.67578125,100000.0,6906.97106182696,11963.224805492251
8762,0.01241374305558618,11915.9423828125,250000.0,7378.00342413174,14641.706080999837
8763,0.03642260365931433,25529.931640625,250000.0,21954.70537274943,27421.418221649354
8764,0.012425206901619284,20664.025390625,125000.0,14926.987676582212,24198.842755975395
8765,0.011124847315349028,32355.357421875,500000.0,22259.435690674713,38554.47356406062
8766,0.01003894819567452,7284.54931640625,57000.0,4009.2267856566123,9186.29261175796
8767,0.01130305218476713,28584.916015625,32000.0,20648.76910647594,33474.69211728211
8768,0.011640764051240536,14340.990234375,213000.0,8879.522211124096,17621.481975699793
8769,0.010445169076460863,10494.57421875,100000.0,5775.941137101272,13234.343735187944
8770,0.035132573763829285,58499.4296875,194000.0,52319.421446000844,61168.1816657937
8771,0.010237550348940437,250000.0,250000.0,174016.9865581867,398723.0065555017
8772,0.025785949442668953,7531.75048828125,192000.0,5181.599864471188,8974.794229756106
8773,0.012069296737163906,18084.158203125,122300.0,9953.051083164231,22805.30499218115
8774,0.037636417253666586,176136.375,250000.0,121176.10882735414,209883.1771524729
8775,0.038297290552204516,64069.3515625,250000.0,55097.04282715248,68816.18443464761
8776,0.013669720227202519,10627.185546875,193000.0,5848.926968579251,13401.575283891507
8777,0.037248252294424244,19579.51953125,60500.0,13470.07391009413,23330.852393991
8778,0.013113914424975849,107205.6484375,216000.0,59003.205087964685,135193.32678030085
8779,0.03929045408181406,105130.09375,205000.0,72326.09210493825,125272.46623865928
8780,0.039973504697583546,55023.7734375,250000.0,49210.941156251414,57533.965502601284
8781,0.013516838756789428,38500.0,38500.0,44973.534214417414,72908.71448514205
8782,0.029475493147730663,20199.75,160000.0,16676.126808800378,22234.835745067165
8783,0.0027352129150415632,1.0,1.0,1666.1492180522264,3817.627455407905
8784,0.012335228334809604,18356.666015625,34900.0,10103.032306946334,23148.95514758295
8785,0.0121484849183784,73274.65625,239300.0,40328.46807497641,92404.1288075947
8786,0.03864800041220032,6571.48388671875,250000.0,4520.96761168291,7830.545602808122
8787,0.011455069079163814,13804.7666015625,216000.0,9972.09290272676,16166.229471713197
8788,0.008939845872554914,53272.56640625,231000.0,38482.28635098236,62385.446847977866
8789,0.012367187116083847,33523.69140625,250000.0,18450.569239378918,42275.56507723884
8790,0.031933813486013415,59368.3828125,250000.0,40843.52034945377,70743.05240522727
8791,0.03777401724991204,12175.404296875,250000.0,9213.91125316776,13991.150922999806
8792,0.012516635748155858,35883.51171875,125000.0,24686.691327324566,42758.60364969611
8793,0.012205627670883911,35426.0078125,250000.0,26809.137838829814,40709.17152470032
8794,0.014334408410057882,80835.6796875,250000.0,41709.24284781738,103108.00790196295
8795,0.010992677577030886,9286.7587890625,31000.0,5111.19088797791,11711.209567763663
8796,0.01388067996968592,7373.90380859375,39000.0,4058.4051778860444,9298.974464231758
8797,0.03926101921719811,33327.96484375,150000.0,29807.12543545096,34848.391155329344
8798,0.013516161399120994,19208.765625,250000.0,11893.506531133762,23602.757669064893
8799,0.024790444718346915,14224.189453125,250000.0,12721.514837004062,14873.098920199056
8800,0.009250892000896418,9874.236328125,42900.0,7472.4694968445765,11346.804372781531
8801,0.037810990949513866,49907.5390625,50000.0,44635.19701802542,52184.327816105186
8802,0.013183758004456566,25000.0,25000.0,18276.066541286935,36268.99843107751
8803,0.011701315477434944,64051.0859375,220000.0,44065.068104601974,76322.93679615342
8804,0.03706528956680785,81437.9140625,250000.0,56026.64149929402,97040.98965422418
8805,0.026199415152982464,37029.5390625,113800.0,33117.657223520924,38718.83169588557
8806,0.04041334828047536,102134.8203125,250000.0,66752.16914272973,123665.18032363933
8807,0.039449009143550436,15838.1904296875,250000.0,11985.777019935767,18200.176950661466
8808,0.012965620328980333,8221.0322265625,82500.0,4524.642661729006,10367.258744999821
8809,0.036919148809146776,32418.919921875,250000.0,22303.164627513223,38630.21430442589
8810,0.03878327985050354,63346.9609375,92400.0,43580.65295964364,75483.90515312974
8811,0.012016111990582761,14939.0576171875,125000.0,8222.069389578053,18839.127673460393
8812,0.013257839911594823,26100.0,26100.0,32406.97170415538,52536.46813794105
8813,0.026223865014907543,33125.98828125,500000.0,21650.124472774507,40109.056849226006
8814,0.011368656916806653,8314.0927734375,30000.0,4575.860770223214,10484.614174563405
8815,0.033433385665473776,8583.181640625,250000.0,7381.18796138307,9219.100808927924
8816,0.014191227915037264,31501.818359375,200000.0,17337.782816412193,39725.85106945676
8817,0.035432671507848006,33527.9765625,235000.0,23066.15959763268,39951.76035859229
8818,0.03942447805233107,67484.3984375,250000.0,51069.783229796405,77548.50520481309
8819,0.039252353809563004,114212.3671875,115000.0,78574.40143038161,136094.8554517336
8820,0.013454322687951506,9676.14453125,114700.0,7322.5606977704265,11119.170681192521
8821,0.03735231856098841,39531.12890625,250000.0,35354.97362163545,41334.54441023534
8822,0.013318774210834048,24473.16015625,125000.0,16836.739818467464,29162.088799403642
8823,0.011453308674825012,53796.17578125,250000.0,38860.52391797227,62998.62558211395
8824,0.01304804015016045,39477.1015625,250000.0,24443.06804663949,48507.46163741328
8825,0.013403191510487772,14920.6044921875,177100.0,10778.1361652355,17472.944167710622
8826,0.006092768443412517,9099.9228515625,110100.0,6886.49670438381,10457.015709658517
8827,0.030911087571991656,7734.708984375,250000.0,6917.597338596872,8087.567465454989
8828,0.038570990681896226,26445.34765625,49000.0,21832.248964389997,29109.665285853323
8829,0.018743131110470018,12495.6875,178000.0,11175.615626723278,13065.74247171352
8830,0.03896304858810841,24544.802734375,31000.0,21951.835862822398,25664.53999000484
8831,0.0393329116032275,129855.125,230000.0,116136.944378619,135779.13355164876
8832,0.01434307328787621,68226.578125,250000.0,35203.25339865053,87024.77153197245
8833,0.039854198116598294,19302.494140625,63000.0,13279.489433251596,23000.7503969658
8834,0.006830292922544918,111912.015625,217600.0,80841.4259330972,131055.84306155008
8835,0.011738695577979668,8743.03515625,44000.0,6616.416839126197,10046.904514504171
8836,0.036345028358341115,77121.21875,250000.0,68973.96381067023,80639.49929063
8837,0.006654882118734763,8012.96630859375,100000.0,4410.128583332447,10104.874028804652
8838,0.011710983718609569,18100.634765625,500000.0,11207.384274731488,22241.142630907503
8839,0.011974544561705361,9124.994140625,250000.0,5022.159826025006,11507.21377746292
8840,0.010845406985434344,53171.26171875,107000.0,38409.10729737073,62266.81283757019
8841,0.014405282730930101,60745.89453125,250000.0,31343.402774698272,77482.96541271577
8842,0.02788280070282935,18813.052734375,250000.0,15531.323558909698,20708.431411879592
8843,0.027175103319219317,10385.314453125,250000.0,9288.187023785516,10859.093917985352
8844,0.014198282332555665,38358.27734375,250000.0,19791.93731208027,48926.978516847295
8845,0.011105761747027118,28513.201171875,200000.0,19616.156902396604,33976.180404193845
8846,0.014292962100767878,62185.2578125,250000.0,32086.0791878363,79318.91064322107
8847,0.010310744534757168,7980.8203125,108000.0,4392.436261818416,10064.33582752588
8848,0.03567638043693812,35901.89453125,250000.0,24699.338105640818,42780.50851229192
8849,0.03970268127024656,128500.0,128500.0,100210.31413305228,152167.47704127547
8850,0.03917788969845081,119470.359375,200000.0,82191.72938734607,142360.2512608354
8851,0.011398985542996105,16369.8037109375,88700.0,9009.514887354702,20643.391973067228
8852,0.01179880336465958,7826.5849609375,100000.0,4845.992770521058,9616.910936168264
8853,0.034656636073497546,92344.71875,250000.0,63530.16910267065,110037.48069926802
8854,0.013854424823541095,85000.0,85000.0,108982.04808907579,176675.93100978123
8855,0.04049027522436469,19870.03125,250000.0,13669.936542936844,23677.024628609066
8856,0.0816252169696136,258000.0,258000.0,367633.6384156053,349251.38131186436
8857,0.036341319184909,60793.59375,250000.0,50188.82305660684,66918.43074214243
8858,0.04031010575542214,25550.318359375,88700.0,22851.126608662864,26715.927375255473
8859,0.012214083874094629,15342.64453125,250000.0,11083.003505602223,17967.178971866095
8860,0.007712422663652708,22421.134765625,250000.0,12340.010364773992,28274.515786558222
8861,0.01365733014279478,65203.91015625,250000.0,40372.35637304614,80119.2601616455
8862,0.012965398140220713,97494.265625,150000.0,53658.31216371053,122946.63857688657
8863,0.00976960248903547,10277.515625,100000.0,5656.477723467774,12960.618667311279
8864,0.002714269667424797,1.0,1.0,4315.517459650716,9888.09271087647
8865,0.002823061096155091,1.0,1.0,3571.3797873309013,8183.059105439573
8866,0.012169369057121843,69976.3359375,177100.0,52955.59255600777,80412.07119433278
8867,0.012753970566830058,143429.9375,275000.0,74006.35607892153,182948.6086626536
8868,0.03455003716565147,22777.017578125,40000.0,19587.310974304946,24464.543565708274
8869,0.008380174243982302,72524.3125,150000.0,54883.81024386329,83340.03348330199
8870,0.013489881463407889,7610.38623046875,12000.0,4712.128832408019,9351.256893465385
8871,0.012762173959676354,65886.875,200000.0,36262.42511369627,83087.6539830904
8872,0.038570700552485036,80799.1484375,194500.0,55587.19148284982,96279.83989835584
8873,0.01170912878859884,16740.20703125,250000.0,12668.390977799492,19236.713405615286
8874,0.009038729505185568,113534.28125,250000.0,82013.29533098829,132955.61573534913
8875,0.012156857695734005,9265.138671875,250000.0,5099.29173688809,11683.945187476254
8876,0.007453770405519267,5040.79052734375,250000.0,2600.925198659145,6429.659174448312
8877,0.026858133060814023,3229.845703125,250000.0,2888.6377089494904,3377.1917055705603
8878,0.009620428458062874,10582.40234375,75000.0,5824.279456465923,13345.100738915675
8879,0.010227435371352773,8551.65234375,33700.0,4706.607389007288,10784.192313282181
8880,0.012226632938804913,80368.40625,201000.0,60819.940323139446,92353.93534926121
8881,0.039314418506739834,60631.76171875,250000.0,41712.68402921006,72248.4880586587
8882,0.011306584122019766,140499.5625,250000.0,101492.0954827214,164533.61607672722
8883,0.036194123064640676,8646.458984375,30300.0,5948.483127700789,10303.075005143992
8884,0.012056478070435214,194073.8125,500000.0,106813.18687994809,244739.75704841304
8885,0.013419344354861716,161269.84375,250000.0,88758.73430151108,203371.80926257395
8886,0.010813076866599033,10794.9814453125,60000.0,5941.277473918519,13613.176874483817
8887,0.024131938556900857,4797.61376953125,190000.0,3960.7230584710164,5280.964077961355
8888,0.013546556394741505,106200.0,106200.0,115805.4149704058,187737.61242904546
8889,0.009562913295698664,12262.7431640625,150000.0,6749.095410509411,15464.120295569215
8890,0.039571214032537376,99683.5625,134800.0,75436.96093199485,114549.60619564405
8891,0.03548527398730472,28873.060546875,30000.0,19863.728471798684,34404.98694090781
8892,0.013232052056959286,44878.875,161000.0,27787.688357639363,55144.88706690411
8893,0.013713715696030778,114679.5078125,250000.0,86785.35691932119,131781.9320375128
8894,0.01390106511198752,122429.6640625,250000.0,75804.87146122156,150435.36626899787
8895,0.01375261643021377,37263.41796875,200200.0,23072.41983352042,45787.39943043501
8896,0.013038999189384868,9200.0537109375,157300.0,5063.47066445107,11601.868799517682
8897,0.03875337855211668,54784.69921875,146000.0,37690.094817751946,65281.15916643481
8898,0.007703027199958565,24221.880859375,250000.0,18330.254600281827,27834.146815922784
8899,0.039034463856259964,146184.09375,250000.0,120683.89385039729,160911.85846719635
8900,0.011776649033722443,8302.1201171875,200000.0,4569.271331117509,10469.515872818809
8901,0.009735960506436053,46707.82421875,250000.0,25706.773586637864,58901.61791692972
8902,0.012386064885139148,17015.21484375,250000.0,9364.732415445982,21457.297578393926
8903,0.02849386800985277,18300.36328125,250000.0,12590.055929951242,21806.61654080938
8904,0.031794590444158666,133708.484375,500000.0,91987.09723511444,159326.32605199682
8905,0.03469254372201681,8334.15234375,500000.0,6306.9889256492215,9577.044048270911
8906,0.009081234515663767,4646.42041015625,125000.0,2557.269140022818,5859.439703264595
8907,0.013479045774675362,55271.22265625,250000.0,34222.326435713265,67914.4771661192
8908,0.008286410732096456,9842.46875,50000.0,5417.039220341998,12411.996134880887
8909,0.01018660477664665,115159.5390625,250000.0,83187.32618315046,134858.89244446755
8910,0.038102772757144916,19674.923828125,250000.0,14889.279866600275,22609.091408034423
8911,0.03368243249138465,19423.42578125,50000.0,13362.68647670753,23144.851903270992
8912,0.0364861795222599,28022.48828125,250000.0,23134.274833908716,30845.699778544946
8913,0.04010173518751405,104019.90625,6001000.0,67984.20318326136,125947.64865004578
8914,0.013047179624478282,9842.5908203125,250000.0,5417.106404672195,12412.150073520208
8915,0.01174185617888806,20286.52734375,77400.0,14654.295953303867,23756.76936009385
8916,0.0027152903160473207,1.0,1.0,4995.581704999143,11446.315651747564
8917,0.011687104846960313,80827.203125,250000.0,55606.492197228756,96313.26971628254
8918,0.011651253114515404,16579.154296875,100000.0,11976.216017905454,19415.207844215554
8919,0.013379720676474458,23971.23828125,126500.0,18140.57724626561,27546.125321706222
8920,0.024859833954547238,17041.099609375,250000.0,11137.537227975976,20633.42011723833
8921,0.01312332917222605,20111.904296875,250000.0,11069.069878625385,25362.425295778237
8922,0.040565203579022775,105490.8515625,250000.0,68945.56768166924,127728.67412950474
8923,0.015513352981723792,22824.48828125,75000.0,20413.259207058425,23865.744556388407
8924,0.013020949585534155,89989.2890625,250000.0,49527.7679456443,113482.37280656125
8925,0.009641373177764515,81896.0234375,250000.0,45073.44470369642,103276.23609354762
8926,0.007981952811069821,13403.1787109375,129000.0,9220.951902235065,15971.15718882002
8927,0.012598387820028598,6887.9130859375,250000.0,4264.79456685439,8463.518509558771
8928,0.037844707425887116,57295.015625,250000.0,37446.255472260964,69372.9955879131
8929,0.012166414956814958,20251.84765625,121000.0,14629.244528997397,23716.157316274956
8930,0.013067432632379953,7590.3515625,161000.0,5744.107051555452,8722.318510344838
8931,0.038302952231325946,44030.35546875,192500.0,30291.455390678602,52466.339771861494
8932,0.011498354785900892,35318.30078125,150000.0,26727.62900322307,40585.40189102387
8933,0.037206327931249165,30731.869140625,250000.0,21142.528449631038,36619.9334752314
8934,0.008500959259591392,28366.091796875,250000.0,20490.69794875751,33218.43551864606
8935,0.011564285854209447,52763.71484375,154000.0,39929.69548309317,60632.491508023915
8936,0.010597808059952432,29860.837890625,150000.0,22597.615944471385,34314.05474742198
8937,0.03937150074413361,56623.0234375,250000.0,42850.28243153044,65067.34785258451
8938,0.03588183067624399,21893.251953125,250000.0,15061.846715401964,26087.883766890613
8939,0.038727410234821055,61990.1015625,161000.0,55441.33107714467,64818.098468851036
8940,0.012303632864396922,19569.55078125,250000.0,10770.572586934111,24678.482078820947
8941,0.039864178644040286,76782.0234375,250000.0,58105.89386122913,88232.7068484369
8942,0.01323258822566158,35247.76953125,425000.0,21824.38920396893,43310.672786718584
8943,0.011082539023203377,250000.0,250000.0,187132.4013763421,303369.1494606384
8944,0.00944877630457027,10518.701171875,250000.0,5789.219985596013,13264.769399372444
8945,0.01305904866104519,14687.251953125,250000.0,8083.4820907226895,18521.584279778308
8946,0.012830835917854064,52289.234375,250000.0,28778.63680400611,65940.140776
8947,0.0400356521958161,86953.671875,250000.0,56830.23864752463,105283.795274944
8948,0.007596099052581964,57046.984375,75000.0,41208.79725293676,66805.52208474888
8949,0.03937974676460909,24788.5078125,134000.0,17053.688770165834,29537.855406394025
8950,0.009154180309239132,9604.3505859375,34900.0,5285.985166062945,12111.71357294858
8951,0.007813800977032898,1.0,1.0,3109.8831825443604,3635.8563266148362
8952,0.007540555258316481,6663.0888671875,250000.0,4813.18830810204,7802.886258517306
8953,0.006341962998458051,22756.328125,500000.0,12524.492085798767,28697.2165120241
8954,0.039165876529973845,11749.18359375,64200.0,10507.974032765565,12285.182955225078
8955,0.013383315539639375,53943.7265625,250000.0,33400.37963448198,66283.31724574241
8956,0.03892277964305918,46877.04296875,106000.0,32249.883990662383,55858.43761002939
8957,0.012861433706328475,14587.4296875,21300.0,8028.54250781022,18395.70188110546
8958,0.013838464121753328,49084.9453125,181000.0,30391.96422360233,60313.09309653989
8959,0.012142337769043589,16317.9462890625,125000.0,11226.21738617226,19444.378889663432
8960,0.012111498387446512,12286.013671875,184400.0,6761.902893743491,15493.465926260242
8961,0.035201427473986094,84689.625,250000.0,72829.64134713664,90964.19288738832
8962,0.01042640172123919,6180.17626953125,250000.0,4464.348706048922,7237.36594992995
8963,0.02498837823829546,8970.2119140625,250000.0,8022.579025108959,9379.43420766861
8964,0.006997343089604372,15868.5634765625,123000.0,12008.762257351364,18235.079601321577
8965,0.03300169126747418,100697.8125,250000.0,69276.82647140037,119990.98323559799
8966,0.013391813139733541,24554.845703125,250000.0,13514.349458643119,30965.264681158784
8967,0.03693668489109423,6506.11328125,133000.0,4475.994756970808,7752.650333485349
8968,0.032402166983490306,59568.296875,100000.0,53275.37115613218,62285.81072048475
8969,0.013254923046725728,36818.29296875,40000.0,20263.832388369105,46430.2728947996
8970,0.009332801032569567,91882.125,137500.0,50569.53569432121,115869.36258899908
8971,0.011650719886201597,125000.0,125000.0,111717.65910855534,181110.75887567096
8972,0.01320824863285601,21859.369140625,32200.0,12030.829152157501,27566.092631421565
8973,0.030230725359885715,8736.4169921875,250000.0,7512.9641464352435,9383.689211305405
8974,0.013175792417429055,8147.38330078125,183400.0,6165.648782456209,9362.421699459815
8975,0.010498341476098948,17206.232421875,250000.0,13021.062354144973,19772.2382567989
8976,0.014441223984363755,138059.0625,250000.0,71235.11532797734,176097.9181744769
8977,0.012420931044933341,47271.3828125,92000.0,35773.2947037074,54321.07510699582
8978,0.04049104892016274,116489.1171875,250000.0,76133.69495335172,141045.4107488225
8979,0.011958434551777248,11006.529296875,250000.0,6814.921407918314,13524.265371508163
8980,0.009150293244677456,12866.5732421875,250000.0,9294.373995161175,15067.547431353529
8981,0.010944695843190553,21025.2578125,157000.0,11571.755936549407,26514.22375139613
8982,0.00764535315541786,107013.71875,220000.0,77303.06321299821,125319.63660566817
8983,0.013485048597588653,122776.4609375,250000.0,76019.59795527701,150861.4926927781
8984,0.013604869072581585,15329.408203125,250000.0,8436.908215833602,19331.385265226152
8985,0.011839595912380518,24540.986328125,75000.0,18571.742225478603,28200.84123236871
8986,0.04052980572837349,122525.9140625,250000.0,80079.15924111709,148354.78449462124
8987,0.013214445957034816,8413.5234375,125000.0,4630.5848258044125,10610.002738081312
8988,0.010557464682102778,30686.06640625,250000.0,21111.017655082127,36565.355178085825
8989,0.010683480250623666,25430.95703125,150000.0,18370.456628522315,29781.21245497426
8990,0.013591472814357792,82556.0546875,179300.0,45436.70876464671,104108.57862182849
8991,0.014141119851081319,113790.859375,150000.0,58713.313302759656,145143.19509609995
8992,0.03874342615761401,169236.4375,250000.0,116429.1757909388,201661.24795327432
8993,0.010298966278965729,47217.80859375,250000.0,24363.239759868287,60227.54061596137
8994,0.03590279297061448,80302.7421875,126500.0,55245.68009559333,95688.32482426427
8995,0.0356482966065238,13596.3818359375,250000.0,11692.336726370573,14603.723890556861
8996,0.03109695499136259,38918.21484375,250000.0,32129.36228945963,42839.14971927949
8997,0.011624825733854646,28694.66015625,250000.0,14805.746095281396,36600.783930716134
8998,0.029567843851865026,37751.09375,250000.0,25971.527145381802,44984.00456595557
8999,0.04043675981744565,65693.9453125,250000.0,42935.53692791432,79542.44760390825
9000,0.03822138601407468,13539.70703125,250000.0,9314.878955066732,16133.843616529672
9001,0.012743545735487383,68841.4765625,250000.0,49728.73643256204,80617.59676219197
9002,0.0026603603717866666,1.0,1.0,2337.365958957033,5355.578216866824
9003,0.039036173733514805,61832.16015625,250000.0,46792.3711098094,71053.33535932195
9004,0.009914911396515463,10135.2138671875,250000.0,5229.523622926361,12927.728393525835
9005,0.012811749784219721,61595.328125,98700.0,44494.36576254146,72131.9119398595
9006,0.012867541810973448,60500.0,60500.0,41034.27977429214,94021.34657684459
9007,0.012737426881471683,99000.0,99000.0,72698.0820666945,117854.28478331375
9008,0.01338638700349113,23378.16796875,250000.0,12866.736588466361,29481.397181852484
9009,0.012875941279115798,122200.0,122200.0,111094.12187747328,180099.91330291535
9010,0.014088351927663204,65934.5859375,250000.0,34020.64122636097,84101.27599765419
9011,0.010279743681984145,17046.578125,250000.0,9381.99395103479,21496.848725117372
9012,0.007533170747798214,59827.27734375,250000.0,43217.1861363848,70061.41589510246
9013,0.004815512421687382,61999.55859375,250000.0,44786.36807629529,72605.29064345389
9014,0.0071488447454925545,26657.515625,250000.0,20173.456027388344,30633.013512112175
9015,0.010864076045220977,30550.228515625,250000.0,21017.56559546495,36403.491462756916
9016,0.007596239073375806,6131.28662109375,250000.0,3163.594635900832,7820.615250850569
9017,0.013449750457753812,15695.5244140625,104500.0,11877.812473152775,18036.234817199438
9018,0.013359362361165675,14132.2314453125,98800.0,7778.013215455553,17821.667158095966
9019,0.029110038805851942,152366.03125,500000.0,136269.74904896648,159316.99042165984
9020,0.013813698678881728,90467.28125,250000.0,49790.84243360796,114085.15218381386
9021,0.038116923549387546,29938.5703125,153000.0,26775.79398701581,31304.37198228691
9022,0.002717374080954674,1.0,1.0,4899.607545626378,11226.411226704839
9023,0.03637604159192409,46641.67578125,220900.0,41714.34670701378,48769.47540557253
9024,0.012792219206846403,165900.0,165900.0,166337.28121699762,269657.20075868757
9025,0.033148124221905356,5954.4921875,250000.0,4506.147084363142,6842.49958636023
9026,0.012694300823745794,37803.91015625,250000.0,28608.649430378002,43441.696027406186
9027,0.012706297888513695,14330.8173828125,50000.0,7887.309758769027,18072.096999561476
9028,0.025726009946750585,9970.8232421875,250000.0,8917.4835747682,10425.693561350468
9029,0.029524008398780638,12335.2412109375,250000.0,8486.24556618828,14698.608486144212
9030,0.012235465152190478,17100.06640625,162500.0,9411.432512103114,21564.30094234046
9031,0.014143044284310772,31049.173828125,250000.0,19224.7413977759,38151.651178257656
9032,0.04065737613640167,81188.6875,250000.0,53062.42262819105,98303.53300869625
9033,0.037548997983596996,38218.28125,186400.0,24978.29013199123,46274.8221221708
9034,0.03835187527351433,19850.388671875,50000.0,17753.35001278937,20755.966116321182
9035,0.037628458453331085,54341.09375,250000.0,37384.908654146275,64752.56122530276
9036,0.014225356444899785,45315.74609375,250000.0,34293.33866030738,52073.78969326922
9037,0.006144994672037611,32368.193359375,86900.0,23381.67971898757,37905.14222625196
9038,0.01242241689120894,15712.0888671875,250000.0,10809.40714531778,18722.44237538845
9039,0.02778887362498117,7244.408203125,250000.0,6479.093008784516,7574.899095547976
9040,0.032398658227854246,64315.140625,250000.0,44246.72915870776,76637.58297162117
9041,0.04072349529070619,95318.125,250000.0,62296.987285041934,115411.50295433134
9042,0.01354331313419977,19604.6875,200000.0,10789.910924537966,24722.791776763086
9043,0.040193292813845385,22121.912109375,250000.0,14458.19960682766,26785.28480041536
9044,0.012075271117108582,14110.509765625,250000.0,7766.05816700301,17794.274700860646
9045,0.03933966398033045,27791.826171875,250000.0,19119.8743173523,33116.593751985485
9046,0.03805897780897446,8566.8505859375,250000.0,7367.143916959551,9201.559803065067
9047,0.006999681253270394,5778.2587890625,31000.0,4174.017216198843,6766.695897658642
9048,0.002602374161309033,1.0,1.0,1358.8334791401435,2696.6157740613635
9049,0.00909270368924872,22638.185546875,500000.0,17131.770533089242,26014.271303540663
9050,0.03606532665743256,179959.609375,250000.0,123806.36997981332,214438.92310570684
9051,0.011907179771926962,17924.099609375,250000.0,9864.95898941016,22603.460648303557
9052,0.04000419421346094,16200.8603515625,195000.0,14489.365880131323,16939.945815203027
9053,0.008081831915743366,9071.466796875,30000.0,4992.69976597102,11439.712299875251
9054,0.013331095949967233,471600.0,471600.0,422632.59615173016,685149.60683394
